0xff1453d6877c3dcb6febd30a7bc706fb23a7dc19,910230798426040000000,98,0xf91d6A5462a868A6CB411cf2B47e7f0c5f691208,QmeKcB3YopZxSQKD7kep7SNBzPckmc8Wq9QNMpME8F9b5G
0xa166d209e139e4c3885c1c8a84cb1e228b4e4274,3787677803492750000000,99,0xEeF6C51DA6dDd4a3693ab33B92d707a3056436C5,QmaR9UNCho57HUmWqRU3eTiyjiU9k4mxubCfsyzRc9my84
0xf352063be1ddd2611ebb4a7af9ff95c61dc9692a,2996385627777460000000,100,0x36223fbA5DD3f2428c9D1088B91b189aAad3f902,QmTKFK2esGyB7SWFFhVqBrCFAsjs6XAnsEtG8TZyBbNgdN
0xa5336271854c8984673a0406c799556def953890,559350000000000000000,101,0x42cE78352FE84e243B73689E36876177809c83A1,QmX6MF2TqTqYzV3FDPKKBvJanKJ8nFHvfPNxJnZYaR9VuL
0x6ad32e2a06d3abec622910e39221b58597e218fc,167170541592110000000000,102,0xbc9A7C1F0FB124372544A8E9Cb21972c8261c73b,QmcyUnCyCuassrH3SMEMTDGup4n2xm1mqJLtnJauh7vgXE
0xf7f9ab8850078475632b76ded9917b3bfcd08818,2923405274535400000000,103,0x19a77AF4A90d699Fc4aF2FfB7591F43df0f6Ec1d,QmaYxW1bzcNyXtp6geePEBN8eRWEUihPAPhJWvu2CqKnVL
0xb6ea1d497ce6a0308113ff9dac6ba4c7ebc931e4,30049030479307600000000,104,0x8C8Fe94f6C51382b301476f39Eae6987B5a9e528,QmP2KZrq8C5A1feajrxvwTwpsCtRqy3eHRpNFWoFuuxyhC
0x5eb838305942b93b143272657bc327dd1cd0ae65,101174641819902000000,105,0xa922a05029C4A2F04B48b8F25d9592319977F415,QmdNob86aiBKxPyLTxjDdwzLkgG28oUPKtre3SfX3DXECP
0x9abeebbe3b9eaa8b2156e9989c86ac923ba10175,33406478121232100000000,106,0x532dc5429c3d957D5E887e65129a4Fb2676d083A,QmRrcSKsomM1KTrFQM4ocfbDK2G97ZE8TWAXXKzgno5KA8
0xf7fa835cdaef18fdcdc845d4091fed0469776837,13924167638779000000000,107,0xfcb74c5971846b05b23074A3be6267Ad60C32D2b,QmQf4GouYztwST7yGH4xtCcyZL1BCd5dArmnU83thT86s9
